GeneUID	SequenceUID	CordesBinaryHydrophobicDispersionBlock6
YGR190C	2572	1.2893180572
YGR191W	2573	1.1747322906
YGR192C	2574	0.9548740584
YGR193C	2575	0.6988636135
YGR194C	2576	0.9356509375
YGR195W	2577	1.1375469673
YGR196C	2578	0.9041384977
YGR197C	2579	1.1803463518
YGR198W	2580	1.0718994794
YGR199W	2581	1.0653158571
YGR200C	2582	0.9054486351
YGR201C	2583	0.8194149811
YGR202C	2584	1.1964879325
YGR203W	2585	0.9336661719
YGR204W	2586	0.9648433606
YGR204C-A	2587	0.2383900929
YGR205W	2588	0.9616088158
YGR206W	2589	0.8047879529
YGR207C	2590	0.7208059498
YGR208W	2591	0.9722631694
YGR209C	2592	0.6311653679
YGR210C	2593	0.7871787143
YGR211W	2594	0.7812971994
YGR212W	2595	0.7443387107
YGR213C	2596	1.4143996919
YGR214W	2597	0.8919089877
YGR215W	2598	0.5539330631
YGR216C	2599	1.1503374641
YGR217W	2600	1.2916994476
YGR218W	2601	0.7922474866
YGR219W	2602	0.8824525104
YGR220C	2603	0.5765208892
YGR221C	2604	1.1039210455
YGR222W	2605	0.6801854338
YGR223C	2606	1.0529471212
YGR224W	2607	1.4139303906
YGR225W	2608	0.9604951996
YGR226C	2609	0.7906484962
YGR227W	2610	1.0577427426
YGR228W	2611	0.8427066229
YGR229C	2612	0.9574594415
YGR230W	2613	0.7086688891
YGR231C	2614	0.9174385718
YGR232W	2615	0.5933243348
YGR233C	2616	0.8362243428
YGR234W	2617	0.9109238471
YGR235C	2618	0.8306903123
YGR236C	2619	1.0272392493
YGR237C	2620	1.0398099796
YGR238C	2621	0.9539937880
YGR239C	2622	0.7697121402
YGR240C	2623	0.9258278619
YGR240C-A	2624	0.7250000000
YGR241C	2625	0.9907114231
YGR242W	2626	1.2770673077
YGR243W	2627	0.8806641371
YGR244C	2628	0.8207487552
YGR245C	2629	1.1015080880
YGR246C	2630	1.1102855840
YGR247W	2631	0.7773296613
YGR248W	2632	0.7598954668
YGR249W	2633	0.7383771930
YGR250C	2634	1.2082599732
YGR251W	2635	1.2455856834
YGR252W	2636	0.7992186208
YGR253C	2637	0.9107181929
YGR254W	2638	0.9301461446
YGR255C	2639	1.0490241789
YGR256W	2640	0.9280659932
YGR257C	2641	0.7889896775
YGR258C	2642	1.0273505340
YGR259C	2643	0.9637382955
YGR260W	2644	1.2549513158
YGR261C	2645	1.1053128978
YGR262C	2646	1.1135685983
YGR263C	2647	0.9620084520
YGR264C	2648	1.0011275388
YGR265W	2649	1.0198242885
YGR266W	2650	1.0982669018
YGR267C	2651	0.9449328110
YGR268C	2652	1.2860659247
YGR269W	2653	0.9548351848
YGR270W	2654	1.1088726033
YGR270C-A	2655	0.5244318182
YGR271W	2656	0.9153731225
YGR271C-A	2657	0.7594670551
YGR273C	2658	0.8639527845
YGR274C	2659	0.8687428278
YGR275W	2660	0.9592008039
YGR276C	2661	0.9678839849
YGR277C	2662	0.9398237504
YGR278W	2663	1.3584573240
YGR279C	2664	0.9237475832
YGR280C	2665	1.7766935390
YGR281W	2666	1.2301273169
YGR282C	2667	1.3865077831
YGR283C	2668	0.9673093666
YGR284C	2669	1.4877986720
YGR285C	2670	0.9442879499
YGR286C	2671	0.9521723630
YGR287C	2672	1.0088403117
YGR288W	2673	0.9458206501
YGR289C	2674	1.0776778425
YGR290W	2675	1.1618599966
YGR291C	2676	0.9480113636
YGR292W	2677	0.9988046611
YGR293C	2678	1.0581360788
YGR294W	2679	1.3556543484
YGR295C	2680	1.0968667225
YGR296W	2681	1.0894416914
YGR296C-A	2682	1.2813023003
YGR296C-B	2683	1.0565969101
YHL050C	2684	1.1294576305
YHL050W-A	2685	1.1735048301
YHL049C	2686	0.8214145636
YHL048C-A	2687	1.5507295174
YHL048W	2688	1.1087222984
YHL047C	2689	1.4991433398
YHL046W-A	2690	0.5030975684
YHL046C	2691	1.2860443690
YHL045W	2692	1.5184726948
YHL044W	2693	1.1882904937
YHL043W	2694	1.2575588706
YHL042W	2695	1.4596081589
YHL041W	2696	0.7192369799
YHL040C	2697	1.3244674133
YHL039W	2698	0.9224462259
YHL038C	2699	0.8870436318
YHL037C	2700	1.2244839395
YHL036W	2701	1.1842797725
YHL035C	2702	1.1064570945
YHL034W-A	2703	0.8240777548
YHL034C	2704	1.0617975734
YHL033C	2705	1.2052546533
YHL032C	2706	1.0064288540
YHL031C	2707	1.1868196013
YHL030W-A	2708	0.8377549961
YHL030W	2709	0.8929481636
YHL029C	2710	1.1042032900
YHL028W	2711	1.3744997611
YHL027W	2712	0.8239370433
YHL026C	2713	1.6268807837
YHL025W	2714	0.8800411523
YHL024W	2715	1.0682990109
YHL023C	2716	1.0019865108
YHL022C	2717	0.8862145004
YHL021C	2718	0.8164523375
YHL020C	2719	1.1250666020
YHL019W-A	2720	1.0399698185
YHL019C	2721	1.0401235611
YHL018W	2722	0.8232830692
YHL017W	2723	1.3830660855
YHL016C	2724	1.4735295401
YHL015W-A	2725	0.4415630666
YHL015W	2726	0.8042947125
YHL014C	2727	0.8356272997
YHL013C	2728	0.9517315369
YHL012W	2729	0.6405066748
YHL011C	2730	0.7911951576
YHL010C	2731	0.9066222730
YHL009C	2732	0.7602495974
YHL009W-B	2733	0.9641404611
YHL009W-A	2734	0.8953772260
YHL008C	2735	1.4925843024
YHL007C	2736	1.0728328736
YHL006W-A	2737	1.0000593442
YHL006C	2738	1.4915183121
YHL005C	2739	0.5211228087
YHL004W	2740	1.0506397957
YHL003C	2741	1.4976296734
YHL002C-A	2742	1.2497708142
YHL002W	2743	1.0669120136
YHL001W	2744	0.8622780839
YHR001W	2745	0.9166433850
YHR001W-A	2746	1.8784949795
YHR002W	2747	1.3209029479
YHR003C	2748	0.8898340355
YHR004C	2749	1.4000390047
YHR005C	2750	0.9921744835
YHR005C-A	2751	1.4519400353
YHR006W	2752	0.7795955056
YHR007C	2753	1.1219950935
YHR007C-A	2754	1.9580701874
YHR008C	2755	0.9566403381
YHR009C	2756	1.0448523405
YHR010W	2757	1.1930761030
YHR011W	2758	0.8962210876
YHR012W	2759	1.2196586892
YHR013C	2760	0.9984647103
YHR014W	2761	0.8626311899
YHR015W	2762	0.9007726672
YHR016C	2763	1.6626142237
YHR017W	2764	0.9609763484
YHR018C	2765	0.9090792180
YHR019C	2766	0.8684424974
YHR020W	2767	0.9994236461
YHR021C	2768	0.5188988942
YHR021W-A	2769	1.1614593479
YHR022C	2770	0.8481862319
YHR022C-A	2771	0.3926659760
YHR023W	2772	0.9088866230
YHR024C	2773	0.9189397153
YHR025W	2774	1.1593716008
YHR026W	2775	1.5994352869
YHR027C	2776	1.2723240167
YHR028C	2777	1.0024659397
YHR028W-A	2778	0.9998756713
YHR029C	2779	1.0615942029
YHR030C	2780	0.8092701383
YHR031C	2781	0.7823143357
YHR032W	2782	1.1911038458
YHR032W-A	2783	0.9561815555
YHR032C-A	2784	0.3206753096
YHR033W	2785	1.1775648617
YHR034C	2786	0.8247004335
YHR035W	2787	0.7153014053
YHR036W	2788	1.2928931272
YHR037W	2789	0.9350530887
YHR038W	2790	0.8438141706
YHR039C	2791	0.8833006792
YHR039C-A	2792	1.0884937017
YHR040W	2793	1.5509985371
YHR041C	2794	0.7492446481
YHR042W	2795	0.8893974066
YHR043C	2796	0.7869151070
YHR044C	2797	0.7705223881
YHR045W	2798	1.0196965666
YHR046C	2799	0.9869938032
YHR047C	2800	0.8572610580
YHR048W	2801	1.3330938614
YHR049W	2802	0.7859309428
YHR049C-A	2803	1.1449271805
YHR050W	2804	1.5558771127
YHR050W-A	2805	0.8119360902
YHR051W	2806	0.7276162970
YHR052W	2807	0.8758106449
YHR052W-A	2808	1.1342848524
YHR053C	2809	1.5533381748
YHR054C	2810	0.9403649530
YHR054W-A	2811	1.1342848524
YHR055C	2812	1.5533381748
YHR056C	2813	0.9683884377
YHR056W-A	2814	0.8830497795
YHR057C	2815	1.0679671752
YHR058C	2816	0.6446382008
YHR059W	2817	0.7934445719
YHR060W	2818	1.6370183845
YHR061C	2819	0.7966252608
YHR062C	2820	0.8363615603
YHR063C	2821	1.2252944800
YHR063W-A	2822	0.8825066549
YHR064C	2823	0.9909545969
YHR065C	2824	0.9376058967
YHR066W	2825	1.0075803457
YHR067W	2826	0.6945112473
YHR068W	2827	0.8768315018
YHR069C	2828	0.9297586185
YHR069C-A	2829	0.9506578947
YHR070W	2830	0.9653148654
YHR070C-A	2831	0.8605315355
YHR071W	2832	1.1883551180
YHR071C-A	2833	0.8765318665
YHR072W	2834	1.0854789018
YHR072W-A	2835	0.8914692982
YHR073W	2836	0.9587273379
YHR073W-A	2837	0.9305846166
YHR073C-B	2838	0.4894767784
YHR074W	2839	0.8098511551
YHR075C	2840	0.9502270205
YHR076W	2841	1.0442989398
YHR077C	2842	1.0336532354
YHR078W	2843	1.2747420518
YHR079C	2844	1.0533743942
YHR079C-A	2845	1.2699323269
YHR080C	2846	1.0890330267
YHR081W	2847	0.8679364215
YHR082C	2848	1.1340253849
YHR083W	2849	0.8632749189
YHR084W	2850	1.0559291457
YHR085W	2851	0.9432006430
YHR086W	2852	1.0223720181
YHR086W-A	2853	0.6053001811
YHR087W	2854	0.9791337533
YHR088W	2855	0.8892489712
YHR089C	2856	0.7324438413
YHR090C	2857	1.0107069362
YHR091C	2858	0.9188102276
YHR092C	2859	1.3760103599
YHR093W	2860	1.1752211262
YHR094C	2861	1.2459555475
YHR095W	2862	1.2609805817
YHR096C	2863	1.3447765582
YHR097C	2864	1.1691203887
YHR098C	2865	0.7642592619
YHR099W	2866	0.8460476602
YHR100C	2867	1.0439915933
YHR101C	2868	1.0164694869
YHR102W	2869	0.9821662578
YHR103W	2870	0.9299560301
YHR104W	2871	0.6951041605
YHR105W	2872	0.9678974858
YHR106W	2873	0.9557802703
YHR107C	2874	0.8753437754
YHR108W	2875	1.0057592357
YHR109W	2876	1.0341308356
YHR110W	2877	1.0155791921
YHR111W	2878	1.2886297384
YHR112C	2879	0.9352432630
YHR113W	2880	1.0323059147
YHR114W	2881	0.9022741341
YHR115C	2882	1.0636260798
YHR116W	2883	1.4868381682
YHR117W	2884	0.9631229460
YHR118C	2885	0.9246939695
YHR119W	2886	1.1390505063
YHR120W	2887	0.8038014159
YHR121W	2888	0.8154761905
YHR122W	2889	1.2540513143
YHR123W	2890	1.3637321594
YHR124W	2891	0.8595715641
YHR125W	2892	0.8739215261
YHR126C	2893	1.1680125677
YHR127W	2894	1.0816299067
YHR128W	2895	1.2958379228
YHR129C	2896	0.9257139382
YHR130C	2897	0.8768894555
YHR131C	2898	1.0353420993
YHR131W-A	2899	1.3166878304
YHR132C	2900	1.0292665026
YHR132W-A	2901	0.6002653590
YHR133C	2902	1.4449047557
YHR134W	2903	0.9473766514
YHR135C	2904	1.3271573992
YHR136C	2905	1.1193776565
YHR137W	2906	0.9342044173
YHR137C-A	2907	0.8138818120
YHR138C	2908	0.6977498692
YHR139C	2909	1.0508166616
YHR139C-A	2910	0.8184975203
YHR140W	2911	0.9686837471
YHR141C	2912	1.2151562500
YHR142W	2913	1.3829690634
YHR143W	2914	0.9204487506
YHR143W-A	2915	0.7541975309
YHR144C	2916	0.9835547122
YHR145C	2917	1.6482138988
YHR146W	2918	1.0930083172
YHR147C	2919	0.8515409712
YHR148W	2920	0.7111587983
YHR149C	2921	1.0858361508
YHR150W	2922	1.0722753921
YHR151C	2923	0.9288624265
YHR152W	2924	0.9657373546
YHR153C	2925	0.7145647321
YHR154W	2926	0.9456756016
YHR155W	2927	0.9073769181
YHR156C	2928	1.1542147659
YHR157W	2929	0.6259490098
YHR158C	2930	0.8492893994
YHR159W	2931	1.0803788542
YHR160C	2932	0.8790290647
YHR161C	2933	1.1410165291
YHR162W	2934	0.8866348151
YHR163W	2935	0.9016992463
YHR164C	2936	0.8870411843
YHR165C	2937	0.8267502213
YHR165W-A	2938	1.6629835590
YHR166C	2939	0.8675823322
YHR167W	2940	0.9114541027
YHR168W	2941	1.0226060329
YHR169W	2942	0.9119873855
YHR170W	2943	0.7766737101
YHR171W	2944	0.8918594528
YHR172W	2945	0.8641815977
YHR173C	2946	1.3233688805
YHR174W	2947	0.9590634642
YHR175W	2948	1.4348184818
YHR175W-A	2949	0.5793597707
YHR176W	2950	1.0369082185
YHR177W	2951	1.0341569054
YHR178W	2952	0.9847298552
YHR179W	2953	0.9293249629
YHR180W	2954	0.7413611841
YHR180W-A	2955	1.2876984127
YHR180C-B	2956	1.1919306184
YHR181W	2957	1.6862652126
YHR182W	2958	0.8898922193
YHR182C-A	2959	1.3541440217
YHR183W	2960	0.8948207035
YHR184W	2961	0.9497992059
YHR185C	2962	0.6274429598
YHR186C	2963	1.1181966319
YHR187W	2964	1.1679526529
YHR188C	2965	0.9783746816
YHR189W	2966	0.9820442959
YHR190W	2967	1.1389594909
YHR191C	2968	0.8982159499
YHR192W	2969	1.3357557235
YHR193C	2970	0.8067954697
YHR193C-A	2971	0.7683102498
YHR194W	2972	0.8766052997
YHR195W	2973	1.4165045434
YHR196W	2974	0.9713487570
YHR197W	2975	1.0595120099
YHR198C	2976	1.1184805965
YHR199C	2977	1.1332983029
YHR199C-A	2978	0.7341086665
YHR200W	2979	1.6097998986
YHR201C	2980	1.0153022455
YHR202W	2981	1.0497924312
YHR203C	2982	0.7685762861
YHR204W	2983	0.9305019568
YHR205W	2984	1.1187477646
YHR206W	2985	0.9658548995
YHR207C	2986	0.8250012320
YHR208W	2987	0.8525437718
YHR209W	2988	0.7658965365
YHR210C	2989	0.6646539340
YHR211W	2990	1.0650975566
YHR212C	2991	1.1822211582
YHR212W-A	2992	0.9936280488
YHR213W	2993	1.0418584341
YHR213W-A	2994	0.4868252341
YHR213W-B	2995	1.1057036709
YHR214W	2996	0.9084284378
YHR214W-A	2997	0.8242389702
YHR214C-B	2998	1.0435528556
YHR214C-C	2999	1.0268838533
YHR214C-D	3000	1.0164609053
YHR214C-E	3001	0.6584904352
YHR215W	3002	0.8243454450
YHR216W	3003	1.0716593340
YHR217C	3004	1.5837434772
YHR218W	3005	1.0104873309
YHR218W-A	3006	0.9685355392
YHR219W	3007	1.1981484374
YHR219C-A	3008	1.0542841929
YIL177C	3009	1.1490041947
YIL177W-A	3010	1.1522523581
YIL176C	3011	1.1468244103
YIL173W	3012	0.9557263886
YIL172C	3013	1.0054590851
YIL171W-A	3014	0.9977678571
YIL169C	3015	1.0087984504
YIL166C	3016	1.2682223787
YIL165C	3017	0.8371049730
YIL164C	3018	0.9135080645
YIL163C	3019	1.1837120741
YIL162W	3020	1.1125741229
YIL161W	3021	0.8197879623
YIL160C	3022	1.1022667333
YIL159W	3023	0.9331042573
YIL158W	3024	1.4675820481
YIL157C	3025	1.2252687398
YIL156W-A	3026	1.2908238209
YIL156W-B	3027	0.9150166382
YIL156W	3028	0.9814866448
YIL155C	3029	0.9734702703
YIL154C	3030	1.0859496228
YIL153W	3031	1.0903828843
YIL152W	3032	0.9865005502
YIL151C	3033	1.0136780856
YIL150C	3034	0.8739228689
YIL149C	3035	0.6997021914
YIL148W	3036	1.2400793651
YIL147C	3037	0.9614584166
YIL146C	3038	1.0809628856
YIL145C	3039	0.9033318967
YIL144W	3040	0.7850244065
YIL143C	3041	1.0875399915
YIL142C-A	3042	0.6163894523
YIL142W	3043	0.8861113283
YIL141W	3044	0.8722443851
YIL140W	3045	1.0812185032
YIL139C	3046	0.8044344969
YIL138C	3047	0.7614399745
YIL137C	3048	0.8351490427
YIL136W	3049	0.9115459870
YIL135C	3050	0.9916608390
YIL134C-A	3051	0.9849569039
YIL134W	3052	0.8349263930
YIL133C	3053	0.8228138421
YIL132C	3054	0.9575011522
YIL131C	3055	0.7799026005
YIL130W	3056	1.2507498728
YIL129C	3057	1.0439829121
YIL128W	3058	0.9436484693
YIL127C	3059	0.7650182922
YIL126W	3060	1.0075704702
YIL125W	3061	0.9093798525
YIL124W	3062	0.8592938833
YIL123W	3063	1.1734763470
YIL122W	3064	0.9767629946
YIL121W	3065	1.3503947644
YIL120W	3066	1.2849491789
YIL119C	3067	0.9800012018
YIL118W	3068	1.1697981288
YIL117C	3069	1.3733137939
YIL116W	3070	0.7019429113
YIL115W-A	3071	0.8959781398
YIL115C	3072	1.0260675845
YIL114C	3073	0.7676629465
YIL113W	3074	1.1535786055
YIL112W	3075	1.1417111466
YIL111W	3076	1.4375206212
YIL110W	3077	0.8382342663
YIL109C	3078	0.8944121751
YIL108W	3079	1.0530252889
YIL107C	3080	1.0026560268
YIL106W	3081	0.7006824771
YIL105C	3082	0.9201114042
YIL105W-A	3083	0.8900530231
YIL104C	3084	1.0711683675
YIL103W	3085	0.9611900542
YIL102C-A	3086	1.7044862807
YIL102C	3087	0.6033799746
YIL101C	3088	1.0758728358
YIL100C-A	3089	0.6582328701
YIL100W	3090	0.7371888084
YIL099W	3091	0.8428338504
YIL098C	3092	1.1142391031
YIL097W	3093	1.0703859198
YIL096C	3094	1.0044068464
YIL095W	3095	1.0681479603
YIL094C	3096	0.9048224788
YIL093C	3097	0.9880490162
YIL092W	3098	1.0299794752
YIL091C	3099	1.0695105810
YIL090W	3100	0.8280340437
YIL089W	3101	1.0666295357
YIL088C	3102	1.3479264739
YIL087C	3103	1.1256349839
YIL086C	3104	0.6872479839
YIL085C	3105	0.8939410329
YIL084C	3106	0.8783025011
YIL083C	3107	0.8888679536
YIL082W-A	3108	0.8874329695
YIL082W	3109	0.8585587171
YIL079C	3110	1.2280051474
YIL078W	3111	0.9601303146
YIL077C	3112	1.4688206250
YIL076W	3113	1.1496858305
YIL075C	3114	1.3240742935
YIL074C	3115	0.8327453609
YIL073C	3116	0.9560381756
YIL072W	3117	1.0208331646
YIL071W-A	3118	1.3751117742
YIL071C	3119	0.9666037245
YIL070C	3120	0.6464450539
YIL069C	3121	0.9996995329
YIL068W-A	3122	1.3440402477
YIL068C	3123	0.9659093152
YIL067C	3124	0.9373209294
YIL066W-A	3125	1.2565623659
YIL066C	3126	0.8620486701
YIL065C	3127	1.5215539354
YIL064W	3128	0.8715602546
YIL063C	3129	1.5088280085
YIL062C	3130	1.0144659453
YIL061C	3131	1.5255102041
YIL060W	3132	2.0038525041
YIL059C	3133	0.6710526316
YIL058W	3134	0.7002843310
YIL057C	3135	0.6589950407
YIL056W	3136	1.0484047231
YIL055C	3137	0.9776208809
YIL054W	3138	1.2452738598
YIL053W	3139	0.9674933437
YIL052C	3140	1.0912865122
YIL051C	3141	0.4809306147
YIL050W	3142	1.2195252736
YIL049W	3143	1.3583115808
YIL048W	3144	1.1282273802
YIL047C-A	3145	1.0191511918
YIL047C	3146	1.2885894214
YIL046W-A	3147	0.4004120879
YIL046W	3148	0.8974729786
YIL045W	3149	0.9988718190
YIL044C	3150	1.0334750777
YIL043C	3151	1.2558820085
YIL042C	3152	1.0006756329
YIL041W	3153	0.7097940098
YIL040W	3154	0.5102177235
YIL039W	3155	0.9841780810
YIL038C	3156	1.2293176775
YIL037C	3157	1.0604811523
YIL036W	3158	0.9054370449
YIL035C	3159	0.7121831902
YIL034C	3160	1.0916262840
YIL033C	3161	1.0535924836
YIL032C	3162	1.8156465808
YIL031W	3163	0.8249371474
YIL030W-A	3164	1.9327432134
YIL030C	3165	1.2477889583
YIL029W-A	3166	1.0346133399
YIL029C	3167	1.4913323406
YIL028W	3168	0.6249562325
YIL027C	3169	0.8586331552
YIL026C	3170	1.1348186108
YIL025C	3171	0.8824491476
YIL024C	3172	0.8537610997
YIL023C	3173	1.4667341364
YIL022W	3174	0.9341266759
YIL021W	3175	1.0165222322
YIL021C-A	3176	0.9106226155
YIL020C-A	3177	1.7656880775
YIL020C	3178	1.0313855970
YIL019W	3179	0.8675803850
YIL018W	3180	1.1450873942
YIL017C	3181	1.0832421126
YIL016W	3182	1.3678898670
YIL015W	3183	1.1425195231
YIL014C-A	3184	0.9161802675
YIL014W	3185	0.9664218939
YIL013C	3186	1.1851540463
YIL012W	3187	0.9145350746
YIL011W	3188	1.4501665841
YIL010W	3189	1.0557139397
YIL009C-A	3190	1.0606670644
YIL009W	3191	1.0101026914
YIL008W	3192	0.9160305925
YIL007C	3193	0.7598961800
YIL006W	3194	1.1307859209
YIL005W	3195	1.0741762013
YIL004C	3196	1.5237623212
YIL003W	3197	1.0733876330
YIL002W-A	3198	1.0975914634
YIL002C	3199	1.0316940440
YIL001W	3200	0.8102687962
YIR001C	3201	1.0838121264
YIR002C	3202	0.8765536972
YIR003W	3203	0.9028617690
YIR004W	3204	1.2014649415
YIR005W	3205	1.0826595855
YIR006C	3206	0.9594090795
YIR007W	3207	0.9318238232
YIR008C	3208	0.8942090534
YIR009W	3209	1.0382457473
YIR010W	3210	0.7122376709
YIR011C	3211	0.9332715638
YIR012W	3212	0.9048832044
YIR013C	3213	0.6659919028
YIR014W	3214	1.1339156328
YIR015W	3215	0.7747160575
YIR016W	3216	1.1849454670
YIR017C	3217	0.7420984348
YIR017W-A	3218	1.4466433058
YIR018W	3219	0.8807844142
YIR018C-A	3220	1.9368614475
YIR019C	3221	1.2463856456
YIR020C	3222	1.0075246177
YIR020W-A	3223	1.2239832970
YIR020C-B	3224	1.1387630832
YIR021W	3225	0.6428659190
YIR021W-A	3226	1.5394574399
YIR022W	3227	1.0882243228
YIR023W	3228	1.2589931416
YIR023C-A	3229	0.9756088419
YIR024C	3230	0.9412956466
YIR025W	3231	0.9617673297
YIR026C	3232	0.9062605529
YIR027C	3233	1.0575579894
YIR028W	3234	1.1801378871
YIR029W	3235	0.9422081641
YIR030C	3236	0.9261574292
YIR030W-A	3237	0.8067495513
YIR031C	3238	0.7888085164
YIR032C	3239	1.0732843660
YIR033W	3240	1.0388173992
YIR034C	3241	0.9932606598
YIR035C	3242	0.7709754568
YIR036C	3243	1.1082863800
YIR036W-A	3244	1.7702800433
YIR037W	3245	1.0717472629
YIR038C	3246	0.6056886402
YIR039C	3247	0.7864459147
YIR040C	3248	1.0028869394
YIR041W	3249	1.2932915413
YIR042C	3250	0.7494951051
YJL225C	3251	1.1490041947
YJL225W-A	3252	1.1522523581
YJL223C	3253	1.1468244103
YJL222W-B	3254	1.0783700096
YJL222W-A	3255	1.0181963276
YJL222W	3256	0.9665146104
YJL221C	3257	1.0054590851
YJL220W	3258	0.9977678571
YJL219W	3259	1.3603860048
YJL218W	3260	1.2568925672
YJL217W	3261	0.9728395062
YJL216C	3262	1.0435571688
YJL215C	3263	1.1085383233
YJL214W	3264	1.3448287564
YJL213W	3265	1.0567815793
YJL212C	3266	1.4472171697
YJL211C	3267	0.8167219940
YJL210W	3268	0.9826688319
YJL209W	3269	1.0904855150
YJL208C	3270	1.0815728358
YJL207C	3271	1.0139608148
YJL206C	3272	0.9098872694
YJL205C	3273	1.3476432981
YJL204C	3274	0.9554139062
YJL203W	3275	0.7670477812
YJL202C	3276	1.2719683024
YJL201W	3277	1.0237189940
YJL200C	3278	0.9375919480
YJL199C	3279	0.9834558824
YJL198W	3280	1.3950381903
YJL197W	3281	0.8008146368
YJL197C-A	3282	0.7832901716
YJL196C	3283	1.0988563534
YJL195C	3284	1.2394108829
YJL194W	3285	0.8532804079
YJL193W	3286	1.4205843084
YJL192C	3287	1.2319195320
YJL191W	3288	1.0656576300
YJL190C	3289	0.7601243667
YJL189W	3290	0.5162380104
YJL188C	3291	0.9292249178
YJL187C	3292	0.9913005986
YJL186W	3293	0.9611239377
YJL185C	3294	0.8147476971
YJL184W	3295	0.8097917315
YJL183W	3296	0.8354276437
YJL182C	3297	1.1567676504
YJL181W	3298	0.9582467228
YJL180C	3299	0.8488305093
YJL179W	3300	0.7156354262
YJL178C	3301	1.0920662605
YJL177W	3302	0.7715870890
YJL176C	3303	0.9873143106
YJL175W	3304	1.3327486212
YJL174W	3305	0.8662087317
YJL173C	3306	1.2371881196
YJL172W	3307	0.9544869582
YJL171C	3308	1.1162927756
YJL170C	3309	1.6221504323
YJL169W	3310	1.0308077780
YJL168C	3311	0.9319868541
YJL167W	3312	0.9294607328
YJL166W	3313	0.9062514814
YJL165C	3314	0.9623148969
YJL164C	3315	1.0093805062
YJL163C	3316	1.4635155893
YJL162C	3317	1.1063075529
YJL161W	3318	1.0054610704
YJL160C	3319	0.8757630212
YJL159W	3320	0.7840290890
YJL158C	3321	1.0615028186
YJL157C	3322	0.8642805133
YJL156W-A	3323	1.6402975467
YJL156C	3324	1.0120549259
YJL155C	3325	0.9479932579
YJL154C	3326	0.8847819717
YJL153C	3327	0.8819011705
YJL152W	3328	1.2923637911
YJL151C	3329	1.8254316798
YJL150W	3330	0.9646059064
YJL149W	3331	0.7948271769
YJL148W	3332	1.1188244067
YJL147C	3333	0.9748323583
YJL146W	3334	1.1286279706
YJL145W	3335	0.9441825049
YJL144W	3336	1.3989123853
YJL143W	3337	1.8820147753
YJL142C	3338	1.0899811502
YJL141C	3339	1.1102309503
YJL140W	3340	0.9198383246
YJL139C	3341	1.1359558891
YJL138C	3342	0.8883278554
YJL137C	3343	1.0250258918
YJL136W-A	3344	1.1496170496
YJL136C	3345	0.5175218246
YJL135W	3346	1.1257112174
YJL134W	3347	1.1968096028
YJL133C-A	3348	0.9575558911
YJL133W	3349	1.1414020557
